URL;Title;Type;Description;Short Description;Visibility;Show when out of stock;Width;Height;Depth;Diameter;SEO Title;SEO Keywords;SEO Description;Notes;Image 1;Image 1 Alt Text;Image 2;Image 2 Alt Text;Image 3;Image 3 Alt Text;Categories;Vendor;Collections;Tags;Variant Image;Variant Image Alt Text;Variant UUID;Variant SKU;Variant Barcode;Variant Quantity;Track inventory;Variant Buy if empty;Variant Purchase Price;Variant Promotion Price;Variant Regular Price;Variant Weight;Tax;Variant Property Name 1;Variant Property Value 1;Variant Property Hex 1;Variant Property Name 2;Variant Property Value 2;Variant Property Hex 2;Variant Property Name 3;Variant Property Value 3;Image 4;Image 4 Alt Text;Image 5;Image 5 Alt Text;Image 6;Image 6 Alt Text;Image 7;Image 7 Alt Text;Image 8;Image 8 Alt Text;Variant Property Hex 3;;;
koszulka-do-spania-o-prostym-kroju-z-koronkowymi-zdobieniami;Koszulka do spania o prostym kroju z koronkowymi zdobieniami;;;;;;;;;;;;;;;;;;;;;;;;;;bbeed586-6596-4e27-8e43-98e9de2e4a46;202C302-1;202C302;0;1;1;0;419;419;0;23.00;Kolor;Czarny;#0a0a0a;Rozmiar;S;#000000;Materiał;modal;;;;;;;;;;;;;;
koszulka-do-spania-o-prostym-kroju-z-koronkowymi-zdobieniami;Koszulka do spania o prostym kroju z koronkowymi zdobieniami;;;;;;;;;;;;;;;;;;;;;;;;;;dedb0c58-5b65-4041-87ee-8b00f3337803;202C302-2;202C302;0;1;1;0;419;419;0;23.00;Kolor;Czarny;#0a0a0a;Rozmiar;M;#ffffff;Materiał;modal;;;;;;;;;;;;;;
koszulka-do-spania-o-prostym-kroju-z-koronkowymi-zdobieniami;Koszulka do spania o prostym kroju z koronkowymi zdobieniami;;;;;;;;;;;;;;;;;;;;;;;;;;c8fd8e6e-bf57-4266-a40b-c4ccf1c43433;202C302-3;202C302;0;1;1;0;419;419;0;23.00;Kolor;Czarny;#0a0a0a;Rozmiar;L;#ffffff;Materiał;modal;;;;;;;;;;;;;;
koszulka-do-spania-o-prostym-kroju-z-koronkowymi-zdobieniami;Koszulka do spania o prostym kroju z koronkowymi zdobieniami;;;;;;;;;;;;;;;;;;;;;;;;;;4165eec4-19ec-4a0e-9681-1f67fc92b111;202C302-4;202C302;1;1;1;0;419;419;0;23.00;Kolor;Czarny;#0a0a0a;Rozmiar;XL;#ffffff;Materiał;modal;;;;;;;;;;;;;;
koszulka-do-spania-o-prostym-kroju-z-koronkowymi-zdobieniami;Koszulka do spania o prostym kroju z koronkowymi zdobieniami;;;;;;;;;;;;;;;;;;;;;;;;;;efb58c4c-b5eb-42ff-9e6c-9e04ccbd9ae6;202C302-5;202C302;0;1;1;0;419;419;0;23.00;Kolor;Czarny;#0a0a0a;Rozmiar;XXL;#a97d70;Materiał;modal;;;;;;;;;;;;;;
koszulka-do-spania-o-prostym-kroju-z-koronkowymi-zdobieniami;Koszulka do spania o prostym kroju z koronkowymi zdobieniami;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abas/3368-202c302-1.jpg;klasyczna koszulka nocna;0fc65f12-e14a-42a6-bd68-2a6cff79a48e;202C302-6;202C302;0;1;1;0;419;419;0;23.00;Kolor;kremowy;#fffff3;Rozmiar;XS;#fce5ef;Materiał;modal;;;;;;;;;;;;;;
koszulka-do-spania-o-prostym-kroju-z-koronkowymi-zdobieniami;Koszulka do spania o prostym kroju z koronkowymi zdobieniami;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abas/3368-202c302-1.jpg;klasyczna koszulka nocna;18c74757-0d14-480d-b786-fe1bb4a24dbf;202C302-7;202C302;1;1;1;0;419;419;0;23.00;Kolor;kremowy;#fffff3;Rozmiar;S;#000000;Materiał;modal;;;;;;;;;;;;;;
koszulka-do-spania-o-prostym-kroju-z-koronkowymi-zdobieniami;Koszulka do spania o prostym kroju z koronkowymi zdobieniami;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abas/3368-202c302-1.jpg;klasyczna koszulka nocna;be3224bf-e9ad-4931-8ad1-5f845153d181;202C302-8;202C302;3;1;1;0;419;419;0;23.00;Kolor;kremowy;#fffff3;Rozmiar;M;#ffffff;Materiał;modal;;;;;;;;;;;;;;
koszulka-do-spania-o-prostym-kroju-z-koronkowymi-zdobieniami;Koszulka do spania o prostym kroju z koronkowymi zdobieniami;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abas/3368-202c302-1.jpg;klasyczna koszulka nocna;87ce39c6-f249-4390-9b1a-0fdab9ede338;202C302-9;202C302;1;1;1;0;419;419;0;23.00;Kolor;kremowy;#fffff3;Rozmiar;L;#ffffff;Materiał;modal;;;;;;;;;;;;;;
koszulka-do-spania-o-prostym-kroju-z-koronkowymi-zdobieniami;Koszulka do spania o prostym kroju z koronkowymi zdobieniami;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abas/3368-202c302-1.jpg;klasyczna koszulka nocna;87c4233e-f5a7-4323-bd8a-c539dd825e0c;202C302-10;202C302;3;1;1;0;419;419;0;23.00;Kolor;kremowy;#fffff3;Rozmiar;XL;#ffffff;Materiał;modal;;;;;;;;;;;;;;
koszulka-do-spania-o-prostym-kroju-z-koronkowymi-zdobieniami;Koszulka do spania o prostym kroju z koronkowymi zdobieniami;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abas/3368-202c302-1.jpg;klasyczna koszulka nocna;68bd40f2-6aad-44cb-bd35-ccd1a38ea56f;202C302-11;202C302;0;1;1;0;419;419;0;23.00;Kolor;kremowy;#fffff3;Rozmiar;XXL;#a97d70;Materiał;modal;;;;;;;;;;;;;;
damski-szlafrok-z-dzianiny-z-rozszerzanymi-rekawami;Damski szlafrok z dzianiny z rozszerzanymi rękawami;physical;"<p>Prosty szlafrok z doskonale układającego się, naturalnego mikromodalu. Ta niezwykle chłonna i wytrzymała dzianina jest idealnym rozwiązaniem na lato. Rękawy lekko rozszerzają się i przy nadgarstkach mają doszytą ręcznie wycinaną, ażurową koronkę. Wewnętrzne troczki i pasek ułatwiają dopasowanie do sylwetki. Wygodna długość przed kolano nie krępuje ruchów i doskonale sprawdzi się w ciepłe, letnie wieczory. </p>
<p>Długość w rozmiarze M: 94 cm </p>
<p>Dostępne kolory: czarny, kremowy</p>
<p>Skład: 94% mikromodal, 6% elastan</p>
<p>Indeks: 202C303</p>";;1;1;;;;;Damski szlafrok z dzianiny z rozszerzanymi rękawami;abigail;szlafrok;Damski szlafrok z dzianiny z rozszerzanymi rękawami;;https://cdn.shoplo.com/0380/products/orig/abau/3372-202c303.jpg;szlafrok damski;https://cdn.shoplo.com/0380/products/orig/abau/3918-202c303-smoky-pink-szlafrok.jpg;202C303 smoky pink SZLAFROK;;;"Nowości;Produkty > Szlafroki;Produkty;Bielizna ślubna";COEMI;Wiosna Lato 2020;abigail;szlafrok;szlafrok2020;maj2020;ślubna;;;d001bb49-d656-41fe-9c9e-f56dacc54e4d;202C303;202C303;0;1;1;0;449;449;0;23.00;Kolor;Czarny;#0a0a0a;Rozmiar;XS/S;#b81010;Materiał;modal;;;;;;;;;
damski-szlafrok-z-dzianiny-z-rozszerzanymi-rekawami;Damski szlafrok z dzianiny z rozszerzanymi rękawami;;;;;;;;;;;;;;;;;;;;;;;;;;a03a6645-2188-4ec3-b9fb-503f2e5ecba8;202C303-1;202C303;2;1;1;0;449;449;0;23.00;Kolor;Czarny;#0a0a0a;Rozmiar;M/L;#000000;Materiał;modal;;;;;;;;;;;;;;
damski-szlafrok-z-dzianiny-z-rozszerzanymi-rekawami;Damski szlafrok z dzianiny z rozszerzanymi rękawami;;;;;;;;;;;;;;;;;;;;;;;;;;10b8c735-8868-414f-8b42-7b056ff2acf8;202C303-2;202C303;0;1;1;0;449;449;0;23.00;Kolor;Czarny;#0a0a0a;Rozmiar;XL/XXL;#000000;Materiał;modal;;;;;;;;;;;;;;
damski-szlafrok-z-dzianiny-z-rozszerzanymi-rekawami;Damski szlafrok z dzianiny z rozszerzanymi rękawami;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abau/3372-202c303.jpg;szlafrok damski;5f92acca-bdcd-4cca-9606-d84d0c535303;202C303-3;202C303;1;1;1;0;449;449;0;23.00;Kolor;Biały;#fbfafa;Rozmiar;XS/S;#b81010;Materiał;modal;;;;;;;;;;;;;;
damski-szlafrok-z-dzianiny-z-rozszerzanymi-rekawami;Damski szlafrok z dzianiny z rozszerzanymi rękawami;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abau/3372-202c303.jpg;szlafrok damski;aec9141e-f1c9-46d4-acc4-e4476b64564b;202C303-4;202C303;3;1;1;0;449;449;0;23.00;Kolor;Biały;#fbfafa;Rozmiar;M/L;#000000;Materiał;modal;;;;;;;;;;;;;;
damski-szlafrok-z-dzianiny-z-rozszerzanymi-rekawami;Damski szlafrok z dzianiny z rozszerzanymi rękawami;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abau/3372-202c303.jpg;szlafrok damski;36d082b1-e7fb-479e-8c6f-f6daec17be1c;202C303-5;202C303;3;1;1;0;449;449;0;23.00;Kolor;Biały;#fbfafa;Rozmiar;XL/XXL;#000000;Materiał;modal;;;;;;;;;;;;;;
damski-szlafrok-z-dzianiny-z-rozszerzanymi-rekawami;Damski szlafrok z dzianiny z rozszerzanymi rękawami;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abau/3918-202c303-smoky-pink-szlafrok.jpg;202C303 smoky pink SZLAFROK;570d5af7-8019-49e2-9bff-8fce8128c6af;dam-xs-s-modal-rozowy;202C303;1;1;0;0;449;449;0;23.00;Kolor;Różowy;#efd8e8;Rozmiar;XS/S;#b81010;Materiał;modal;;;;;;;;;;;;;;
damski-szlafrok-z-dzianiny-z-rozszerzanymi-rekawami;Damski szlafrok z dzianiny z rozszerzanymi rękawami;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abau/3918-202c303-smoky-pink-szlafrok.jpg;202C303 smoky pink SZLAFROK;94f52421-415e-438a-b4ae-02632724c622;dam-m-l-modal-rozowy;202C303;1;1;0;0;449;449;0;23.00;Kolor;Różowy;#efd8e8;Rozmiar;M/L;#000000;Materiał;modal;;;;;;;;;;;;;;
damski-szlafrok-z-dzianiny-z-rozszerzanymi-rekawami;Damski szlafrok z dzianiny z rozszerzanymi rękawami;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abau/3918-202c303-smoky-pink-szlafrok.jpg;202C303 smoky pink SZLAFROK;c84ebffe-e6ed-471b-b966-b768c3b5609a;dam-xl-xxl-modal-rozowy;202C303;1;1;0;0;449;449;0;23.00;Kolor;Różowy;#efd8e8;Rozmiar;XL/XXL;#000000;Materiał;modal;;;;;;;;;;;;;;
koszula-nocna-za-kolano-z-koronkowymi-aplikacjami;Koszula nocna za kolano z koronkowymi aplikacjami;physical;"<p>Bardzo kobiecy fason tej koszuli nocnej to nasza propozycja dla osób, które wolą nieco dłuższe koszulki do spania. Koszula uszyta jest mikromodalu, to bardzo miękkiej dzianiny, która pięknie układa sie na sylwetce. Model charakteryzuje się odcięciem pod biustem, a miseczki są efektem zmarszczenia materiału. Dzięki temu koszulka pięknie się układa, bez względu na kształt biustu. Dekolt w kształcie litery V jest podkreślony misternie wyciętą koronkowa aplikacją. Z tyłu aplikacja wykonana jest z kilku precyzyjnie połączonych kawałków ręcznie wycinanej koronki. Malutki rękawek „motylek” delikatnie przykrywa ramiona. Doszyta na dole koszulki nocnej ażurowa koronka dodaje fasonowi dziewczęcej delikatności.<br></p>
<p>Długość w rozmiarze M: 105 cm</p>
<p>Dostępne kolory: czarny, kremowy</p>
<p>Skład: 94% mikromodal, 6% elastan</p>
<p>Indeks: 202C304</p>";;1;1;;;;;Koszula nocna za kolano z koronkowymi aplikacjami;abigail,koszula nocna;Koszula nocna za kolano z koronkowymi aplikacjami;;https://cdn.shoplo.com/0380/products/orig/abaw/3374-202c304.jpg;koszula nocna za kolano;https://cdn.shoplo.com/0380/products/orig/abaw/3376-202c304-1.jpg;koszula nocna za kolano;;;"Nowości;Produkty > Koszulki nocne;Produkty";COEMI;Wiosna Lato 2020;abigail,koszula nocna,maj2020;;;bef9ecc0-555b-47eb-9038-861527d799b1;202C304;202C304;0;1;1;0;419;419;0;23.00;Kolor;Czarny;#0a0a0a;Rozmiar;XS;#fce5ef;Materiał;modal;;;;;;;;;;;;;;
koszula-nocna-za-kolano-z-koronkowymi-aplikacjami;Koszula nocna za kolano z koronkowymi aplikacjami;;;;;;;;;;;;;;;;;;;;;;;;;;4db8f706-6091-4945-ae78-be71b0170152;202C304-1;202C304;0;1;1;0;419;419;0;23.00;Kolor;Czarny;#0a0a0a;Rozmiar;S;#000000;Materiał;modal;;;;;;;;;;;;;;
koszula-nocna-za-kolano-z-koronkowymi-aplikacjami;Koszula nocna za kolano z koronkowymi aplikacjami;;;;;;;;;;;;;;;;;;;;;;;;;;0885b64e-c940-4d6d-af10-c8200ad6ca56;202C304-2;202C304;-1;1;1;0;419;419;0;23.00;Kolor;Czarny;#0a0a0a;Rozmiar;M;#ffffff;Materiał;modal;;;;;;;;;;;;;;
koszula-nocna-za-kolano-z-koronkowymi-aplikacjami;Koszula nocna za kolano z koronkowymi aplikacjami;;;;;;;;;;;;;;;;;;;;;;;;;;7c765885-60c8-4627-9d52-ce4651dd0391;202C304-3;202C304;0;1;1;0;419;419;0;23.00;Kolor;Czarny;#0a0a0a;Rozmiar;L;#ffffff;Materiał;modal;;;;;;;;;;;;;;
koszula-nocna-za-kolano-z-koronkowymi-aplikacjami;Koszula nocna za kolano z koronkowymi aplikacjami;;;;;;;;;;;;;;;;;;;;;;;;;;69c48d2d-de47-4135-9887-7939eff11360;202C304-4;202C304;0;1;1;0;419;419;0;23.00;Kolor;Czarny;#0a0a0a;Rozmiar;XL;#ffffff;Materiał;modal;;;;;;;;;;;;;;
koszula-nocna-za-kolano-z-koronkowymi-aplikacjami;Koszula nocna za kolano z koronkowymi aplikacjami;;;;;;;;;;;;;;;;;;;;;;;;;;119ceb61-0841-41ac-974e-e3a65f92b867;202C304-5;202C304;0;1;1;0;419;419;0;23.00;Kolor;Czarny;#0a0a0a;Rozmiar;XXL;#a97d70;Materiał;modal;;;;;;;;;;;;;;
koszula-nocna-za-kolano-z-koronkowymi-aplikacjami;Koszula nocna za kolano z koronkowymi aplikacjami;;;;;;;;;;;;;;;;;;;;;;;;;;e76ad16d-a24c-4fbf-8247-7d2c6c53127d;202C304-6;202C304;0;1;1;0;419;419;0;23.00;Kolor;kremowy;#fffff3;Rozmiar;XS;#fce5ef;Materiał;modal;;;;;;;;;;;;;;
koszula-nocna-za-kolano-z-koronkowymi-aplikacjami;Koszula nocna za kolano z koronkowymi aplikacjami;;;;;;;;;;;;;;;;;;;;;;;;;;9be103e1-09b7-492b-9bae-f6fb08e7dad5;202C304-7;202C304;0;1;1;0;419;419;0;23.00;Kolor;kremowy;#fffff3;Rozmiar;S;#000000;Materiał;modal;;;;;;;;;;;;;;
koszula-nocna-za-kolano-z-koronkowymi-aplikacjami;Koszula nocna za kolano z koronkowymi aplikacjami;;;;;;;;;;;;;;;;;;;;;;;;;;647fd32a-b82e-4696-abdb-a9548f53f379;202C304-8;202C304;-1;1;1;0;419;419;0;23.00;Kolor;kremowy;#fffff3;Rozmiar;M;#ffffff;Materiał;modal;;;;;;;;;;;;;;
koszula-nocna-za-kolano-z-koronkowymi-aplikacjami;Koszula nocna za kolano z koronkowymi aplikacjami;;;;;;;;;;;;;;;;;;;;;;;;;;a5647a9c-b72e-4312-ad96-58c9ee377526;202C304-9;202C304;0;1;1;0;419;419;0;23.00;Kolor;kremowy;#fffff3;Rozmiar;L;#ffffff;Materiał;modal;;;;;;;;;;;;;;
koszula-nocna-za-kolano-z-koronkowymi-aplikacjami;Koszula nocna za kolano z koronkowymi aplikacjami;;;;;;;;;;;;;;;;;;;;;;;;;;2e8ccf66-0d99-43d7-b05d-8e9fb522b035;202C304-10;202C304;0;1;1;0;419;419;0;23.00;Kolor;kremowy;#fffff3;Rozmiar;XL;#ffffff;Materiał;modal;;;;;;;;;;;;;;
koszula-nocna-za-kolano-z-koronkowymi-aplikacjami;Koszula nocna za kolano z koronkowymi aplikacjami;;;;;;;;;;;;;;;;;;;;;;;;;;f4960f94-de17-4127-82d7-a2b3bddedfda;202C304-11;202C304;0;1;1;0;419;419;0;23.00;Kolor;kremowy;#fffff3;Rozmiar;XXL;#a97d70;Materiał;modal;;;;;;;;;;;;;;
koszula-nocna-za-kolano-z-koronkowymi-aplikacjami;Koszula nocna za kolano z koronkowymi aplikacjami;;;;;;;;;;;;;;;;;;;;;;;;;;fd07c1ae-064b-40a7-90b3-c24f3bf015a5;202C304-12;202C304;1;1;0;0;419;419;0;23.00;Kolor;Różowy;#efd8e8;Rozmiar;XS;#fce5ef;Materiał;modal;;;;;;;;;;;;;;
koszula-nocna-za-kolano-z-koronkowymi-aplikacjami;Koszula nocna za kolano z koronkowymi aplikacjami;;;;;;;;;;;;;;;;;;;;;;;;;;fbddcf17-297b-42ed-9ded-64f72c6f9fd7;202C304-13;202C304;9;1;0;0;419;419;0;23.00;Kolor;Różowy;#efd8e8;Rozmiar;S;#000000;Materiał;modal;;;;;;;;;;;;;;
koszula-nocna-za-kolano-z-koronkowymi-aplikacjami;Koszula nocna za kolano z koronkowymi aplikacjami;;;;;;;;;;;;;;;;;;;;;;;;;;1c1d9b23-f73c-4197-a1ae-f7dddab60e83;202C304-14;202C304;1;1;0;0;419;419;0;23.00;Kolor;Różowy;#efd8e8;Rozmiar;M;#ffffff;Materiał;modal;;;;;;;;;;;;;;
koszula-nocna-za-kolano-z-koronkowymi-aplikacjami;Koszula nocna za kolano z koronkowymi aplikacjami;;;;;;;;;;;;;;;;;;;;;;;;;;0f84fe86-2c77-46aa-be99-f1d03a8cf343;202C304-15;202C304;1;1;0;0;419;419;0;23.00;Kolor;Różowy;#efd8e8;Rozmiar;L;#ffffff;Materiał;modal;;;;;;;;;;;;;;
koszula-nocna-za-kolano-z-koronkowymi-aplikacjami;Koszula nocna za kolano z koronkowymi aplikacjami;;;;;;;;;;;;;;;;;;;;;;;;;;d5617e59-47dd-4498-a9c5-0ffdd695dbab;202C304-16;202C304;1;1;0;0;419;419;0;23.00;Kolor;Różowy;#efd8e8;Rozmiar;XL;#ffffff;Materiał;modal;;;;;;;;;;;;;;
koszula-nocna-za-kolano-z-koronkowymi-aplikacjami;Koszula nocna za kolano z koronkowymi aplikacjami;;;;;;;;;;;;;;;;;;;;;;;;;;f4ad4c26-e755-4003-8c9b-2f63139cfbae;202C304-17;202C304;2;1;0;0;419;419;0;23.00;Kolor;Różowy;#efd8e8;Rozmiar;XXL;#a97d70;Materiał;modal;;;;;;;;;;;;;;
pizama-z-mikromodalu-z-ozdobnym-topem;Piżama z mikromodalu z ozdobnym topem;physical;"<p>Prosty fason tej dwuczęściowej piżamy uszytej z mikromodalu został przełamany delikatną koronką. Koronkowe wstawki znajdziemy przy ramionach topu oraz wzdłuż jego boków. Z tyłu na linii karku ozdobna kokardka. Wygodne, proste spodnie w gumkę.  Piżamę bardzo przyjemni się nosi, dzięki użyciu delikatnej i chłonnej dzianiny z naturalnych włókien celulozowych. Piżama doskonale sprawdzi się też jako strój do domowego relaksu. </p>
<p>Długość w rozmiarze M: 65/98 cm</p>
<p>Dostępne kolory: czarny, kremowy</p>
<p>Skład: 94% mikromodal, 6% elastan</p>
<p>Indeks: 202C305</p>";;1;1;;;;;Piżama z mikromodalu z ozdobnym topem;abigail;;piżama;Piżama z mikromodalu z ozdobnym topem;;https://cdn.shoplo.com/0380/products/orig/abay/3378-202c305.jpg;piżama z dzianiny;https://cdn.shoplo.com/0380/products/orig/abay/3380-202c305-1.jpg;dwuczęściowa piżama;https://cdn.shoplo.com/0380/products/orig/abay/3382-202c305-2.jpg;dwuczęściowa piżama;"Nowości;Homewear;Produkty > Piżamy;Produkty;Produkty > Komplety";COEMI;Wiosna Lato 2020;abigail;piżama;komplet;piżama2020;maj2020;https://cdn.shoplo.com/0380/products/orig/abay/3378-202c305.jpg;piżama z dzianiny;3b4b2009-8697-4cb0-807b-3147f37a999d;202C305;202C305;1;1;1;0;459;459;0;23.00;Kolor;Czarny;#0a0a0a;Rozmiar;XS;#fce5ef;Materiał;modal;;;;;;;;
pizama-z-mikromodalu-z-ozdobnym-topem;Piżama z mikromodalu z ozdobnym topem;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abay/3378-202c305.jpg;piżama z dzianiny;b29b4cad-741e-4869-a67f-e140dede710a;202C305-1;202C305;0;1;1;0;459;459;0;23.00;Kolor;Czarny;#0a0a0a;Rozmiar;S;#000000;Materiał;modal;;;;;;;;;;;;;;
pizama-z-mikromodalu-z-ozdobnym-topem;Piżama z mikromodalu z ozdobnym topem;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abay/3378-202c305.jpg;piżama z dzianiny;4dba2c97-b512-47ce-86cd-c01cec2fe0e0;202C305-2;202C305;-1;1;1;0;459;459;0;23.00;Kolor;Czarny;#0a0a0a;Rozmiar;M;#ffffff;Materiał;modal;;;;;;;;;;;;;;
pizama-z-mikromodalu-z-ozdobnym-topem;Piżama z mikromodalu z ozdobnym topem;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abay/3378-202c305.jpg;piżama z dzianiny;51ecf315-e87a-45be-b1b7-b1bdb04111ff;202C305-3;202C305;-1;1;1;0;459;459;0;23.00;Kolor;Czarny;#0a0a0a;Rozmiar;L;#ffffff;Materiał;modal;;;;;;;;;;;;;;
pizama-z-mikromodalu-z-ozdobnym-topem;Piżama z mikromodalu z ozdobnym topem;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abay/3378-202c305.jpg;piżama z dzianiny;69b27561-61cd-4ecc-ba48-c9d41a38069c;202C305-4;202C305;0;1;1;0;459;459;0;23.00;Kolor;Czarny;#0a0a0a;Rozmiar;XL;#ffffff;Materiał;modal;;;;;;;;;;;;;;
pizama-z-mikromodalu-z-ozdobnym-topem;Piżama z mikromodalu z ozdobnym topem;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abay/3378-202c305.jpg;piżama z dzianiny;c6257e83-5961-478b-a3eb-f55497ec1656;202C305-5;202C305;1;1;1;0;459;459;0;23.00;Kolor;Czarny;#0a0a0a;Rozmiar;XXL;#a97d70;Materiał;modal;;;;;;;;;;;;;;
pizama-z-mikromodalu-z-ozdobnym-topem;Piżama z mikromodalu z ozdobnym topem;;;;;;;;;;;;;;;;;;;;;;;;;;a481c050-3ecf-480b-a7aa-63f2aaf5b5c4;202C305-6;202C305;0;1;1;0;459;459;0;23.00;Kolor;kremowy;#fffff3;Rozmiar;XS;#fce5ef;Materiał;modal;;;;;;;;;;;;;;
pizama-z-mikromodalu-z-ozdobnym-topem;Piżama z mikromodalu z ozdobnym topem;;;;;;;;;;;;;;;;;;;;;;;;;;dd808ac7-7618-4a9b-8040-1c9df3a78880;202C305-7;202C305;0;1;1;0;459;459;0;23.00;Kolor;kremowy;#fffff3;Rozmiar;S;#000000;Materiał;modal;;;;;;;;;;;;;;
pizama-z-mikromodalu-z-ozdobnym-topem;Piżama z mikromodalu z ozdobnym topem;;;;;;;;;;;;;;;;;;;;;;;;;;128fc01a-9a5f-4906-9466-a652be515989;202C305-8;202C305;0;1;1;0;459;459;0;23.00;Kolor;kremowy;#fffff3;Rozmiar;M;#ffffff;Materiał;modal;;;;;;;;;;;;;;
pizama-z-mikromodalu-z-ozdobnym-topem;Piżama z mikromodalu z ozdobnym topem;;;;;;;;;;;;;;;;;;;;;;;;;;b432a37f-2c28-49cd-aed1-299845c7985f;202C305-9;202C305;0;1;1;0;459;459;0;23.00;Kolor;kremowy;#fffff3;Rozmiar;L;#ffffff;Materiał;modal;;;;;;;;;;;;;;
pizama-z-mikromodalu-z-ozdobnym-topem;Piżama z mikromodalu z ozdobnym topem;;;;;;;;;;;;;;;;;;;;;;;;;;87a6c736-cf7d-492b-9dde-9415c29a4720;202C305-10;202C305;0;1;1;0;459;459;0;23.00;Kolor;kremowy;#fffff3;Rozmiar;XL;#ffffff;Materiał;modal;;;;;;;;;;;;;;
pizama-z-mikromodalu-z-ozdobnym-topem;Piżama z mikromodalu z ozdobnym topem;;;;;;;;;;;;;;;;;;;;;;;;;;b3edf2ef-7648-4000-9776-4ec0fca0688f;202C305-11;202C305;0;1;1;0;459;459;0;23.00;Kolor;kremowy;#fffff3;Rozmiar;XXL;#a97d70;Materiał;modal;;;;;;;;;;;;;;
satynowa-koszulka-nocna-w-kwiaty;Satynowa koszulka nocna w kwiaty;physical;"<p>Prosty model koszulki nocnej z włoskiej, jedwabistej satyny w wyrazisty kwiatowy wzór. Delikatne pastelowe kwiaty odcinają się od mocnego czarnego tła. Przy dekolcie koronkowa wstawka. Z tyłu duży dekolt w kształcie litery V.  Dół obszyty jest czarną koronką z ozdobnym brzegiem. Regulowane ramiączka ułatwiają dopasowanie do sylwetki. Ten model idealny jest dla kobiet, które cenią klasyczne fasony bielizny nocnej, ale ważny jest też dla nich oryginalny design. A taka właśnie jest cała linia MARIA, w której klasykę połączyliśmy z satyną najlepszej jakości i wzorem, który doskonale wpisuje się w tegoroczne trendy. </p>
<p>Koszula nocna dostępna jest też w długiej wersji:&nbsp;<a href=""https://coemi.pl/dluga-koszula-nocna-z-satyny-w-kwiatowy-wzor""><strong>https://coemi.pl/dluga-koszula-nocna-z-satyny-w-kwiatowy-wzor</strong></a></p>
<p>Długość w rozmiarze M: 88 cm<br>Dostępne kolory: czarny <br>Skład: 100% satyna<br>Indeks: 202307</p>";"<p>Prosty model koszulki nocnej z włoskiej, jedwabistej satyny w wyrazisty kwiatowy wzór.&nbsp;</p>";1;1;;;;;Satynowa koszulka nocna w kwiaty;maria,koszulka nocna,w kwiaty;Satynowa koszulka nocna w kwiaty;;https://cdn.shoplo.com/0380/products/orig/aba1/3852-202307-poszerzone.jpg;satynowa koszulka nocna w kwiaty;https://cdn.shoplo.com/0380/products/orig/aba1/3386-202307-1.jpg;koszulka nocna w kwiaty;;;"Nowości;Produkty > Koszulki nocne;Produkty";COEMI;Wiosna Lato 2020;maria,koszulka nocna,w kwiaty,koszulka2020,maj2020;https://cdn.shoplo.com/0380/products/orig/aba1/3852-202307-poszerzone.jpg;satynowa koszulka nocna w kwiaty;11ee5fe9-2dbd-476d-95ed-18073e174c3b;202307;202307;0;1;1;0;419;419;0;23.00;Kolor;Czarny;#0a0a0a;Rozmiar;XS;#fce5ef;Materiał;satyna;;;;;;;;;;;;;;
satynowa-koszulka-nocna-w-kwiaty;Satynowa koszulka nocna w kwiaty;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/aba1/3852-202307-poszerzone.jpg;satynowa koszulka nocna w kwiaty;2b62d406-17cf-4f86-a266-ecfe486d4b9b;202307-1;202307;0;1;1;0;419;419;0;23.00;Kolor;Czarny;#0a0a0a;Rozmiar;S;#000000;Materiał;satyna;;;;;;;;;;;;;;
